ID	sample_SRR5343918	sample_SRR5343920	sample_SRR5343922	sample_SRR5343924	sample_SRR5343926
ENSG00000162551	1018	542	1199	364	5565
ENSG00000233431	0	0	1	0	3
ENSG00000221781	0	0	0	0	0
ENSG00000076864	229	822	2753	1954	6733
ENSG00000090686	13184	8956	5321	6012	5301
ENSG00000281866	0	0	0	0	0
ENSG00000231978	0	0	0	0	0
ENSG00000187942	17	50	24	12	63
ENSG00000142798	16001	16292	29759	8342	66193
ENSG00000232037	1	1	0	0	0
ENSG00000219073	0	0	0	6	1
ENSG00000273610	0	0	0	0	0
ENSG00000201919	0	0	0	0	0
ENSG00000142789	0	0	0	1	1
ENSG00000278124	0	0	0	0	0
ENSG00000201273	0	0	0	0	0
ENSG00000228397	8	6	10	11	7
ENSG00000218510	1277	1340	1586	1180	534
ENSG00000070831	18426	12041	14252	17836	17233
ENSG00000230068	5	3	0	1	0
ENSG00000271428	0	1	0	0	0
ENSG00000271840	2	2	0	3	0
ENSG00000162552	6	157	26	70	29
ENSG00000266564	0	0	0	0	0
ENSG00000234397	1	0	0	0	1
ENSG00000279625	0	0	0	0	0
ENSG00000184677	3724	2885	3812	2296	1521
ENSG00000237200	9	1	0	7	0
ENSG00000070886	0	5	228	0	91
ENSG00000276835	0	0	0	0	0
ENSG00000173372	6149	45812	9083	3939	23064
ENSG00000159189	4202	40565	12696	4179	35012
ENSG00000173369	6320	62654	13003	4669	43850
ENSG00000133216	142	1271	1344	193	763
ENSG00000265422	0	0	0	0	0
ENSG00000216157	0	0	0	0	0
ENSG00000225952	0	0	0	0	0
ENSG00000264014	0	0	0	0	0
ENSG00000215906	0	0	0	0	0
ENSG00000227868	1	5	7	2	0
ENSG00000004487	5548	9010	7041	3798	4558
ENSG00000240553	0	0	0	0	0
ENSG00000263793	0	0	0	0	0
ENSG00000266802	0	0	0	0	0
ENSG00000169641	5139	2413	3384	5848	4574
ENSG00000229010	0	0	0	2	0
ENSG00000206935	1	0	0	0	0
ENSG00000252578	0	0	0	0	0
ENSG00000179546	0	1	3	3	15
ENSG00000215381	0	0	0	0	0
ENSG00000261326	364	530	123	147	121
ENSG00000125944	14338	8437	14556	12056	10852
ENSG00000125945	1724	1301	2105	1607	1755
ENSG00000249087	171	225	274	147	104
ENSG00000201405	0	0	0	0	0
ENSG00000271420	0	0	15	0	7
ENSG00000204219	59	445	2759	106	1932
ENSG00000232482	0	0	0	0	0
ENSG00000088280	803	914	2966	431	1802
ENSG00000007968	123	556	656	376	988
ENSG00000280791	0	0	0	0	0
ENSG00000235052	0	9	4	0	1
ENSG00000117318	613	2813	12808	628	7130
ENSG00000197880	1	18	3	0	3
ENSG00000229239	0	0	0	0	0
ENSG00000142676	50005	57799	56382	22132	41361
ENSG00000011007	4386	3258	4728	4312	3722
ENSG00000236810	108	132	204	56	27
ENSG00000057757	5441	3274	3048	2425	3454
ENSG00000011009	7347	5485	7448	6334	5628
ENSG00000117308	4398	2103	6161	4178	2624
ENSG00000117305	2430	1770	3426	2424	1502
ENSG00000179163	1355	4209	1944	569	2192
ENSG00000188822	3	43	0	0	3
ENSG00000229106	1	3	2	0	1
ENSG00000232557	0	0	0	0	0
ENSG00000264926	0	0	0	0	0
ENSG00000230228	0	0	1	0	1
ENSG00000189266	4468	3968	4295	5216	3944
ENSG00000188529	6947	4440	7923	7990	5402
ENSG00000215905	0	0	0	0	0
ENSG00000225315	0	0	0	2	0
ENSG00000142661	33	487	36	28	286
ENSG00000230703	0	0	0	0	0
ENSG00000142677	4	8	22	37	95
ENSG00000185436	4956	51	342	1473	824
ENSG00000230023	8	0	0	5	0
ENSG00000221032	0	0	0	0	0
ENSG00000266511	0	0	0	0	0
ENSG00000232298	0	0	1	1	0
ENSG00000158055	4	4	23	4	4
ENSG00000001460	3202	563	1439	959	437
ENSG00000001461	5215	2122	20114	9803	1113
ENSG00000117602	3592	949	6046	3927	1410
ENSG00000264443	0	0	0	0	0
ENSG00000184454	0	3	334	480	10
ENSG00000227312	0	0	1	0	0
ENSG00000239106	0	0	0	0	0
ENSG00000133226	5170	3292	4733	4088	3015
ENSG00000169504	27781	12638	34376	44455	17359
ENSG00000238482	0	0	0	0	0
ENSG00000020633	7833	6748	2771	5017	3287
ENSG00000278034	0	0	0	3	0
ENSG00000229162	4	27	8	36	10
ENSG00000261025	1	81	12	5	19
ENSG00000264371	0	0	0	1	0
ENSG00000233755	4	3	0	3	1
ENSG00000233419	0	0	0	2	0
ENSG00000231953	0	0	0	12	0
ENSG00000117614	4962	4402	5357	4029	2611
ENSG00000117616	5831	4688	1774	1911	1394
ENSG00000272432	9	26	16	10	4
ENSG00000261349	12	4	16	9	9
ENSG00000187010	42	32	247	18	23
ENSG00000224183	30	16	41	25	23
ENSG00000259984	3	0	0	2	0
ENSG00000183726	10755	8571	7542	9212	7845
ENSG00000188672	7	37	115	61	27
ENSG00000238084	3	1	4	3	4
ENSG00000204178	2840	2330	2780	2098	1695
ENSG00000157978	1781	2399	3631	5393	2235
ENSG00000225643	7	4	5	2	10
ENSG00000117643	298	1083	2062	1966	1694
ENSG00000233478	1	2	2	6	2
ENSG00000162430	12559	12568	24693	9192	12932
ENSG00000255054	0	0	0	0	0
ENSG00000228172	28	48	49	36	24
ENSG00000117640	3188	2875	2964	2685	2101
ENSG00000272478	0	0	0	0	0
ENSG00000127423	186	210	251	366	287
ENSG00000236528	1	2	2	5	2
ENSG00000182749	73	1243	1284	655	1055
ENSG00000207302	0	0	0	0	0
ENSG00000117632	8923	12448	21479	12241	21319
ENSG00000229786	0	2	0	0	0
ENSG00000223624	0	1	0	1	0
ENSG00000264021	0	0	0	0	0
ENSG00000266763	0	0	0	0	0
ENSG00000158006	1818	958	1819	2857	789
ENSG00000207237	0	0	0	0	0
ENSG00000252190	0	0	0	2	0
ENSG00000252691	0	0	0	1	0
ENSG00000158008	6116	21	5365	6043	152
ENSG00000158014	2	5	57	27	17
ENSG00000158022	4618	3775	195	32	1230
ENSG00000265320	0	0	0	0	0
ENSG00000175087	778	570	653	1009	507
ENSG00000197245	64	263	83	73	773
ENSG00000282872	1	1	0	0	0
ENSG00000236782	5	15	6	1	5
ENSG00000142684	10	3	2	3	4
ENSG00000142675	27	56	7	4	32
ENSG00000188782	0	3	0	0	0
ENSG00000236155	0	5	60	1	2
ENSG00000278572	1	0	1	0	0
ENSG00000130695	1645	1164	2456	3198	1422
ENSG00000270733	1	1	0	0	1
ENSG00000142669	37197	10647	13565	23923	20469
ENSG00000158062	165	2818	2664	2532	1471
ENSG00000169442	341	1125	131	373	3858
ENSG00000176092	5	7	5	0	29
ENSG00000225854	0	0	0	0	0
ENSG00000176083	54	40	8	7	29
ENSG00000131914	0	0	0	7	3
ENSG00000117682	3713	3041	2734	2603	2686
ENSG00000223583	2	4	2	6	0
ENSG00000225891	12	9	1	9	1
ENSG00000198830	4129	10614	18105	13472	16133
ENSG00000224129	0	0	0	1	0
ENSG00000117676	4279	2039	3269	8851	4040
ENSG00000238705	0	0	0	8	0
ENSG00000243905	0	0	0	0	0
ENSG00000252802	0	0	0	0	0
ENSG00000252429	0	0	0	0	0
ENSG00000229247	0	0	0	0	0
ENSG00000238316	0	0	0	0	0
ENSG00000235069	0	0	0	0	0
ENSG00000260063	17	94	44	68	60
ENSG00000117713	8445	4708	6899	6330	5439
ENSG00000060642	815	716	1847	722	524
ENSG00000241188	1	0	0	0	0
ENSG00000204160	1481	1842	2120	2259	3011
ENSG00000175793	0	12	8	46	202
ENSG00000142751	1935	1912	2131	1809	1617
ENSG00000226698	0	0	0	0	0
ENSG00000198746	1174	1258	1411	979	876
ENSG00000090273	8455	10342	14165	5478	7710
ENSG00000131910	1	2	2	1	1
ENSG00000175707	0	0	0	1	10
ENSG00000172746	0	0	0	0	0
ENSG00000224064	0	0	0	0	0
ENSG00000225294	3	3	2	1	3
ENSG00000253368	1061	5244	2570	1925	498
ENSG00000158246	2764	306	87	329	198
ENSG00000280403	1	2	9	12	2
ENSG00000090020	4378	2138	2729	4268	2862
ENSG00000229985	1	0	0	0	0
ENSG00000214973	58	69	46	73	134
ENSG00000225159	47	29	75	14	104
ENSG00000225990	0	0	0	0	0
ENSG00000224311	0	0	0	0	0
ENSG00000142784	4896	3319	3342	3597	3136
ENSG00000252098	0	1	0	0	0
ENSG00000243659	5	15	2	2	0
ENSG00000186501	3526	3806	3107	1960	2538
ENSG00000206888	1	2	1	1	0
ENSG00000241547	7	2	15	5	2
ENSG00000281023	0	0	0	0	0
ENSG00000142765	53	317	198	169	130
ENSG00000142733	3879	5173	4857	4868	3939
ENSG00000142748	119	121	196	234	867
ENSG00000174950	0	1	0	5	3
ENSG00000231207	0	1	0	0	0
ENSG00000181773	65	392	290	526	544
ENSG00000158195	10543	7455	12210	10197	10147
ENSG00000241169	1	4	0	0	0
ENSG00000237429	1	3	0	4	1
ENSG00000126705	2637	901	2074	3607	2599
ENSG00000000938	213	544	227	277	1719
ENSG00000235912	199	203	268	112	358
ENSG00000233975	4	10	2	15	1
ENSG00000126709	25747	32204	18722	94494	8665
ENSG00000225886	50	272	13	38	3
ENSG00000206767	1	43	0	0	0
ENSG00000226662	0	0	0	0	0
ENSG00000207095	0	0	0	0	0
ENSG00000009780	1212	1520	560	811	572
ENSG00000231344	3	6	7	4	8
ENSG00000230833	0	1	0	1	0
ENSG00000117758	3173	3290	2900	3577	3358
ENSG00000269971	0	5	0	1	4
ENSG00000276889	0	0	0	1	0
ENSG00000270031	2	3	0	6	5
ENSG00000223062	0	0	0	0	0
ENSG00000117751	4027	2323	4582	3623	2763
ENSG00000252947	2	1	0	4	1
ENSG00000278868	0	0	0	0	0
ENSG00000130775	2077	4788	1156	2490	2176
ENSG00000117748	3171	3544	4602	4923	3566
ENSG00000130768	1	15	168	67	18
ENSG00000227050	0	0	0	0	0
ENSG00000158156	47	272	271	74	909
ENSG00000158161	2688	1528	2276	3504	1699
ENSG00000238231	0	0	0	3	1
ENSG00000281570	0	0	0	0	0
ENSG00000240750	0	0	1	6	0
ENSG00000280526	0	0	0	0	0
ENSG00000228589	426	278	380	239	429
ENSG00000228943	0	0	0	0	0
ENSG00000214812	0	0	3	0	1
ENSG00000253005	0	0	0	0	0
ENSG00000169403	361	1914	575	452	1370
ENSG00000126698	9076	6773	9403	7712	6621
ENSG00000130770	4571	4328	5200	5038	4835
ENSG00000270605	90	107	45	26	5
ENSG00000271398	3	0	4	1	1
ENSG00000130766	859	1521	1770	476	1510
ENSG00000130772	1604	834	1461	1106	939
ENSG00000204138	3071	2081	2793	2183	2867
ENSG00000206779	0	0	0	0	0
ENSG00000229820	0	2	2	0	1
ENSG00000221216	0	3	0	1	0
ENSG00000180198	2327	1810	5460	2805	4010
ENSG00000242125	2029	3898	2171	2004	1516
ENSG00000274266	0	0	0	0	0
ENSG00000200087	19	30	32	677	15
ENSG00000231468	2	4	0	1	3
ENSG00000279443	18	23	33	36	28
ENSG00000180098	1314	1325	1701	1354	1292
ENSG00000197989	904	1776	577	1011	1119
ENSG00000221539	26	92	8	29	35
ENSG00000278274	0	0	0	0	0
ENSG00000273544	0	0	0	0	0
ENSG00000280498	0	0	0	0	0
ENSG00000274582	0	0	0	0	0
ENSG00000120656	1037	1814	2415	2890	1861
ENSG00000188060	40	294	360	288	841
ENSG00000229388	17	34	39	39	17
ENSG00000270103	0	0	0	0	0
ENSG00000274978	0	0	0	0	0
ENSG00000162419	1360	815	1082	816	1358
ENSG00000252777	0	0	0	0	0
ENSG00000198492	9753	5662	8983	8639	5226
ENSG00000116329	4	14	2428	8376	1675
ENSG00000233427	0	0	1	2	1
ENSG00000199756	0	0	0	1	0
ENSG00000159023	3769	1472	1257	1617	1370
ENSG00000225616	20	16	27	3	16
ENSG00000206704	0	0	0	0	0
ENSG00000277958	0	0	0	0	0
ENSG00000253304	348	105	550	167	783
ENSG00000225750	0	1	1	2	0
ENSG00000116350	7253	5902	5920	5540	6639
ENSG00000277916	0	0	0	0	0
ENSG00000116353	1315	1118	1512	1195	1229
ENSG00000237934	4	5	3	9	2
ENSG00000060656	811	3074	6033	937	1537
ENSG00000221550	0	0	0	0	0
ENSG00000230523	0	0	1	0	0
ENSG00000266678	0	0	0	0	0
ENSG00000225011	0	0	0	0	0
ENSG00000221126	0	0	0	0	0
ENSG00000228176	0	0	0	1	1
ENSG00000222787	0	0	0	0	0
ENSG00000270927	0	0	0	0	0
ENSG00000233399	0	0	0	1	1
ENSG00000233372	0	0	0	0	0
ENSG00000231251	0	0	0	0	0
ENSG00000236335	1	0	0	0	0
ENSG00000231949	0	1	0	0	0
ENSG00000162510	12	19	103	146	15
ENSG00000186056	39	69	160	231	70
ENSG00000162511	3690	34255	8430	20297	24706
ENSG00000264773	0	2	1	4	0
ENSG00000280823	0	0	0	1	0
ENSG00000229607	0	3	1	5	1
ENSG00000223382	44	23	84	50	21
ENSG00000222784	0	0	0	0	0
ENSG00000235143	0	0	0	0	0
ENSG00000162512	34805	17818	55219	48802	11135
ENSG00000266210	0	0	0	0	0
ENSG00000134644	7356	4850	7094	5227	3953
ENSG00000237329	0	0	0	0	0
ENSG00000232768	0	0	0	0	0
ENSG00000215900	0	0	0	0	0
ENSG00000225142	0	0	0	0	0
ENSG00000084628	394	79	612	9	137
ENSG00000060688	2582	2454	3710	3089	3010
ENSG00000229447	2	3	1	7	1
ENSG00000121766	3775	4043	5230	7121	2270
ENSG00000229044	0	1	0	1	1
ENSG00000121769	213	696	1264	2387	1438
ENSG00000168528	1116	1163	2966	1371	545
ENSG00000215899	0	0	0	0	0
ENSG00000206981	0	0	0	0	0
ENSG00000260386	0	0	0	0	0
ENSG00000265961	0	0	0	0	0
ENSG00000223907	1	2	1	0	0
ENSG00000260636	0	0	0	0	0
ENSG00000229167	0	5	0	1	0
ENSG00000142910	549	2283	458	875	7557
ENSG00000121764	3	5	1	2	5
ENSG00000162517	4659	3457	4107	2945	3612
ENSG00000235790	137	64	14	81	21
ENSG00000264078	0	2	2	1	2
ENSG00000084636	12911	11078	3439	12749	17546
ENSG00000121753	171	461	719	171	2805
ENSG00000266580	0	0	0	0	0
ENSG00000254545	2	1	5	0	18
ENSG00000134668	357	48	369	63	1512
ENSG00000203620	0	0	0	0	2
ENSG00000269967	2	5	4	6	0
ENSG00000184007	9743	12113	10439	8957	10447
ENSG00000281319	0	1	0	0	0
ENSG00000228634	0	0	2	3	0
ENSG00000121774	9130	8281	10731	7231	9332
ENSG00000203325	2	5	2	4	3
ENSG00000121775	740	1005	1039	1011	1225
ENSG00000266203	0	0	0	0	0
ENSG00000276493	0	0	0	0	0
ENSG00000025800	5764	3948	5413	5728	3878
ENSG00000250135	0	0	0	0	0
ENSG00000084652	10104	11317	12918	9124	8237
ENSG00000160050	557	485	218	514	536
ENSG00000224066	21	4	7	7	5
ENSG00000160051	300	305	287	322	207
ENSG00000222046	19	4	3	3	2
ENSG00000160055	787	1309	509	468	490
ENSG00000084623	14812	12402	13935	8424	12227
ENSG00000220785	8537	4330	333	379	465
ENSG00000183615	6490	4658	443	336	1357
ENSG00000182866	215	856	35	50	356
ENSG00000277617	1	0	0	0	0
ENSG00000252450	1	0	0	0	0
ENSG00000116478	8344	5697	12748	9430	6698
ENSG00000175130	15806	27442	19870	20398	13096
ENSG00000233775	15	10	3	11	0
ENSG00000162526	28	20	9	16	2
ENSG00000225828	191	445	138	82	101
ENSG00000160058	6556	4625	5700	4170	3377
ENSG00000224333	2	2	0	0	0
ENSG00000270850	0	0	0	0	0
ENSG00000229259	0	0	0	0	0
ENSG00000263529	0	0	1	0	0
ENSG00000254553	0	0	0	0	0
ENSG00000273274	0	3	2	0	45
ENSG00000160062	584	197	544	616	411
ENSG00000176261	1921	1738	2069	953	1181
ENSG00000200591	0	0	2	1	0
ENSG00000162521	8750	7880	10968	6028	7909
ENSG00000162520	4	62	173	79	188
ENSG00000224409	0	1	1	0	1
ENSG00000162522	613	773	1518	183	2904
ENSG00000134684	11494	5462	8412	4288	5764
ENSG00000116497	2498	1615	1922	1199	1494
ENSG00000160097	5	93	28	84	72
ENSG00000121905	3	76	65	35	23
ENSG00000121900	1793	2727	2308	1480	2079
ENSG00000116514	4251	3898	3798	2230	2382
ENSG00000278966	8	21	2	3	2
ENSG00000217644	10	15	2	3	2
ENSG00000239670	8	68	2	2	0
ENSG00000236065	1	1	1	1	2
ENSG00000004455	22409	16502	17104	7790	10862
ENSG00000276645	0	5	0	2	0
ENSG00000142920	1014	2776	1170	201	859
ENSG00000278997	44	102	33	67	43
ENSG00000116525	1542	2359	1636	2201	1019
ENSG00000279179	45	59	26	63	16
ENSG00000160094	2593	6065	2909	1570	2643
ENSG00000270115	15	7	6	7	1
ENSG00000184389	1	0	4	6	1
ENSG00000225313	138	164	92	244	42
ENSG00000134686	11985	11059	10643	14995	10565
ENSG00000266239	4	4	1	15	4
ENSG00000222112	13	4	9	17	0
ENSG00000233246	4	3	2	4	2
ENSG00000221225	0	0	0	0	0
ENSG00000234512	1	0	0	0	1
ENSG00000121903	636	165	442	322	208
ENSG00000235907	4	3	2	1	0
ENSG00000121904	36	60	30	90	466
ENSG00000280715	0	0	0	0	0
ENSG00000227000	0	0	0	0	0
ENSG00000176256	0	0	1	0	0
ENSG00000231163	0	0	0	0	0
ENSG00000201148	0	0	0	0	0
ENSG00000142698	0	0	0	0	2
ENSG00000221053	0	0	0	0	0
ENSG00000270241	0	0	0	0	0
ENSG00000207941	0	0	0	0	0
ENSG00000163866	3181	2740	2921	2329	3118
ENSG00000189280	2	5	2	4	11
ENSG00000189433	1	2	0	1	1
ENSG00000255811	0	0	0	0	0
ENSG00000216162	0	0	0	0	0
ENSG00000188910	3	7	107	95	39
ENSG00000187513	365	1743	207	310	5864
ENSG00000230163	119	164	68	146	79
ENSG00000116544	2	39	30	10	111
ENSG00000241014	48	153	42	62	71
ENSG00000271741	0	0	1	0	0
ENSG00000243749	2	16	87	109	46
ENSG00000163867	916	1144	783	1007	457
ENSG00000233940	0	0	0	0	0
ENSG00000197056	629	673	581	662	300
ENSG00000228348	0	0	0	0	1
ENSG00000116560	20669	25153	25975	21618	15786
ENSG00000201868	0	0	0	0	0
ENSG00000146463	5473	3397	3838	3822	2170
ENSG00000240374	0	1	0	0	0
ENSG00000201542	0	0	0	0	0
ENSG00000229994	16	19	28	12	33
ENSG00000227409	1	2	3	4	0
ENSG00000278702	0	0	0	0	0
ENSG00000142687	6329	6505	5871	4390	3286
ENSG00000236274	0	0	0	0	0
ENSG00000020129	6685	3163	3996	3921	2900
ENSG00000239636	20	49	14	9	20
ENSG00000116819	43	766	652	238	99
ENSG00000126067	11092	9512	8824	7865	10560
ENSG00000142686	4487	3911	4058	5137	3095
ENSG00000092853	408	368	922	1327	1211
ENSG00000232335	0	1	0	0	0
ENSG00000134698	2146	1671	1330	1727	1411
ENSG00000092847	2729	2283	4783	3789	2712
ENSG00000271164	2	0	2	0	0
ENSG00000271914	0	0	0	0	0
ENSG00000126070	1115	894	1229	1531	760
ENSG00000271554	4	8	2	6	3
ENSG00000232862	1	4	3	1	0
ENSG00000092850	3	11	39	8	3
ENSG00000116863	3412	2571	2665	2651	2423
ENSG00000171812	122	302	1755	494	3441
ENSG00000054116	4544	4122	4658	3425	4048
ENSG00000116871	9394	8267	8648	8749	12788
ENSG00000264592	0	0	0	0	0
ENSG00000054118	14802	11522	11537	8751	9097
ENSG00000231849	0	0	1	0	1
ENSG00000278491	0	0	0	1	0
ENSG00000214193	1044	1497	362	1228	413
ENSG00000142694	730	1402	2258	2015	2977
ENSG00000116883	157	2399	214	195	320
ENSG00000196182	4383	4129	4556	5320	2961
ENSG00000181817	2603	2599	3080	2124	2467
ENSG00000222821	0	1	1	0	0
ENSG00000116885	262	475	437	97	203
ENSG00000201448	0	3	1	0	0
ENSG00000116898	3240	3696	3942	1866	3571
ENSG00000119535	109	1544	320	270	697
ENSG00000230214	0	0	0	0	0
ENSG00000281218	0	0	0	0	0
ENSG00000234481	0	0	0	0	0
ENSG00000163873	56	105	12169	82	169
ENSG00000280570	0	0	0	0	0
ENSG00000264698	0	0	0	0	0
ENSG00000207328	0	0	0	0	0
ENSG00000223944	0	0	0	0	0
ENSG00000252368	0	0	0	0	0
ENSG00000230451	0	0	0	0	0
ENSG00000233621	252	164	138	170	189
ENSG00000163874	366	514	292	336	481
ENSG00000278228	0	0	0	0	0
ENSG00000163875	3394	3392	3480	3169	2975
ENSG00000263675	4	0	2	7	2
ENSG00000163877	1353	1069	1309	1788	1237
ENSG00000232273	0	0	1	0	0
ENSG00000237749	33	27	13	5	30
ENSG00000163879	36	1205	1953	729	179
ENSG00000134697	4867	6110	5304	5448	4050
ENSG00000169218	5	0	1	2	29
ENSG00000116922	1518	1412	1328	1505	746
ENSG00000134690	615	978	1433	1811	2129
ENSG00000183317	0	6	21	0	0
ENSG00000200421	0	0	0	0	0
ENSG00000214141	0	0	0	0	0
ENSG00000227416	1	1	1	1	0
ENSG00000185090	2110	252	966	4	146
ENSG00000233728	0	0	0	0	0
ENSG00000196449	1443	1038	1935	1335	1265
ENSG00000197982	1756	2067	2182	1312	3214
ENSG00000188786	1152	1073	1122	1758	1172
ENSG00000235673	0	0	0	0	0
ENSG00000204084	1920	1765	1489	741	1041
ENSG00000230955	0	0	0	0	0
ENSG00000252448	3	2	0	1	3
ENSG00000222282	2	0	2	0	0
ENSG00000277168	0	0	0	0	0
ENSG00000183431	6790	7801	7122	5822	5366
ENSG00000212541	10	30	10	14	6
ENSG00000183386	3590	2418	1139	1034	2844
ENSG00000183520	3173	4085	3814	3797	3145
ENSG00000185668	25	312	833	151	912
ENSG00000224592	3	9	63	3	25
ENSG00000223589	0	0	0	0	0
ENSG00000265596	0	0	0	0	0
ENSG00000237290	0	0	2	0	1
ENSG00000275350	0	0	0	0	0
ENSG00000200796	0	0	0	0	0
ENSG00000238063	0	0	0	0	0
ENSG00000215895	16	10	24	3	13
ENSG00000116954	2329	1983	1463	1587	1557
ENSG00000273637	0	0	0	0	0
ENSG00000228436	44	36	21	53	42
ENSG00000214114	795	964	1019	821	734
ENSG00000274944	1	1	1	2	1
ENSG00000131233	0	3	3	3	0
ENSG00000158315	8	56	177	16	136
ENSG00000199963	0	0	0	0	0
ENSG00000207466	0	0	0	0	0
ENSG00000235549	0	0	0	0	0
ENSG00000174574	4268	4585	5288	5307	3459
ENSG00000168653	10272	10201	5904	6889	8910
ENSG00000127603	27185	15556	17286	22280	16295
ENSG00000206654	0	0	0	0	0
ENSG00000222378	0	0	0	0	0
ENSG00000270040	1	0	0	6	1
ENSG00000226438	0	0	0	2	1
ENSG00000217897	0	0	6	0	0
ENSG00000183682	11	59	162	1363	141
ENSG00000237624	1	3	94	44	20
ENSG00000182109	99	608	147	1192	280
ENSG00000243970	18	44	63	17	9
ENSG00000090621	10609	16555	12331	13876	10964
ENSG00000228060	0	6	6	9	3
ENSG00000201457	6	10	6	12	3
ENSG00000163909	283	1495	179	902	4582
ENSG00000225903	0	2	0	0	0
ENSG00000116981	0	11	3	20	37
ENSG00000116983	4	112	40	25	199
ENSG00000084072	3223	2812	3740	1864	2614
ENSG00000225333	0	0	0	1	0
ENSG00000252413	0	0	0	0	0
ENSG00000116985	75	130	4121	25474	1163
ENSG00000198754	1	6	51	203	38
ENSG00000261798	0	4	19	7	10
ENSG00000229213	0	0	0	0	0
ENSG00000043514	1106	1053	1566	978	777
ENSG00000202222	0	1	0	0	0
ENSG00000116990	29	220	30	41	99
ENSG00000236546	0	1	1	0	0
ENSG00000207356	0	1	0	0	0
ENSG00000168389	20	867	704	325	667
ENSG00000228477	14	20	17	6	15
ENSG00000131236	36260	22797	28487	26155	28624
ENSG00000131238	17815	14832	24875	16563	10549
ENSG00000226745	0	0	0	0	0
ENSG00000117000	1808	918	2079	2194	687
ENSG00000207508	1	0	0	0	0
ENSG00000188800	0	2	1	1	0
ENSG00000259943	446	790	717	423	174
ENSG00000084073	7410	4131	5793	5745	3439
ENSG00000231296	3	2	0	2	0
ENSG00000049089	88	149	98187	13368	142
ENSG00000227311	0	2	1	0	2
ENSG00000084070	3075	3111	5542	3499	3169
ENSG00000213172	0	0	1	0	0
ENSG00000187801	203	151	350	196	89
ENSG00000260920	107	291	375	193	139
ENSG00000279667	0	18	8	10	8
ENSG00000187815	466	430	344	403	276
ENSG00000238287	34	69	166	53	14
ENSG00000164002	742	299	554	713	538
ENSG00000227278	2	0	0	1	1
ENSG00000238186	19	5	9	14	13
ENSG00000117010	214	245	315	370	220
ENSG00000236505	0	0	0	0	0
ENSG00000233910	0	0	0	1	0
ENSG00000117016	252	170	404	286	484
ENSG00000237899	15	11	16	11	3
ENSG00000272145	81	73	28	53	10
ENSG00000066136	3651	2669	3582	2106	2967
ENSG00000198974	0	0	0	0	0
ENSG00000207962	1	0	0	1	0
ENSG00000117013	8	108	156	14	109
ENSG00000264582	0	0	0	0	0
ENSG00000179862	21	56	1633	97	98
ENSG00000229528	0	0	0	1	0
ENSG00000228940	0	0	0	0	0
ENSG00000273910	0	0	0	0	0
ENSG00000233118	0	0	0	0	0
ENSG00000171793	2372	2543	4444	2850	4119
ENSG00000281712	0	0	0	0	0
ENSG00000281207	40	37	40	18	13
ENSG00000171790	15	18	19	6	1
ENSG00000010803	2576	1078	2241	517	1615
ENSG00000215893	1	0	0	0	0
ENSG00000235358	2	5	6	2	1
ENSG00000213987	0	0	0	0	0
ENSG00000281479	0	0	0	0	0
ENSG00000204060	6	248	75	22	84
ENSG00000229901	0	14	1	1	3
ENSG00000252563	0	0	0	0	0
ENSG00000127129	1	2	21	0	3
ENSG00000127124	1869	1240	5744	1667	1263
ENSG00000230881	1	0	0	0	0
ENSG00000230638	1	1	20	4	0
ENSG00000264896	0	0	0	0	0
ENSG00000227538	0	0	0	1	1
ENSG00000228776	0	0	0	0	0
ENSG00000044012	0	0	0	0	0
ENSG00000197273	0	0	1	0	1
ENSG00000198815	4208	3343	5789	5470	2904
ENSG00000227527	10	19	38	16	14
ENSG00000177181	39	118	139	27	200
ENSG00000235002	0	0	0	0	0
ENSG00000066185	178	187	68	32	25
ENSG00000127125	4064	2487	2913	2061	2250
ENSG00000186409	352	1033	139	39	52
ENSG00000230116	0	0	0	0	0
ENSG00000236876	44	223	59	45	279
ENSG00000200254	0	0	0	0	0
ENSG00000236180	0	0	0	0	0
ENSG00000171960	1205	1563	1349	1128	2127
ENSG00000234917	18	21	14	11	4
ENSG00000065978	53649	33925	71971	41945	59832
ENSG00000164007	0	0	2	0	0
ENSG00000117385	7262	5337	14898	6954	10016
ENSG00000164008	579	416	593	398	367
ENSG00000228452	71	26	47	54	25
ENSG00000274386	1	3	1	3	0
ENSG00000177868	651	528	758	366	783
ENSG00000164010	168	630	869	353	415
ENSG00000228192	36	36	54	80	21
ENSG00000164011	1030	863	757	469	525
ENSG00000233708	0	0	0	0	0
ENSG00000237090	0	0	0	0	0
ENSG00000225099	48	27	66	25	13
ENSG00000117394	2654	2022	5891	2549	923
ENSG00000227533	57	20	30	28	9
ENSG00000207256	0	0	0	0	0
ENSG00000277513	0	0	0	0	0
ENSG00000186973	0	0	5	1	3
ENSG00000117395	3801	7856	5572	3390	4483
ENSG00000243710	7	21	28	5	11
ENSG00000199240	0	0	0	0	0
ENSG00000179178	0	1	0	54	7
ENSG00000253313	0	0	0	1	4
ENSG00000066056	418	2099	430	5077	10120
ENSG00000117400	8	2	5	13	3
ENSG00000234694	22	19	11	20	5
ENSG00000117399	815	2066	3041	4599	3823
ENSG00000066322	6994	6903	8996	9053	7078
ENSG00000277622	0	0	0	0	0
ENSG00000159479	2032	5056	3518	3446	3363
ENSG00000229431	51	78	49	142	17
ENSG00000198198	3228	2111	3007	2300	1627
ENSG00000229372	0	1	0	0	0
ENSG00000274975	0	0	0	0	0
