ID	sample_SRR5343917	sample_SRR5343919	sample_SRR5343921	sample_SRR5343923	sample_SRR5343925
ENSG00000176378	0	0	1	0	0
ENSG00000162551	93	103	2209	3719	1166
ENSG00000233431	0	0	3	0	7
ENSG00000221781	0	0	0	0	2
ENSG00000076864	488	760	2445	1621	3636
ENSG00000090686	12632	7557	5241	5799	5584
ENSG00000281866	0	0	0	0	0
ENSG00000231978	0	0	0	0	0
ENSG00000187942	37	13	41	42	111
ENSG00000142798	16784	4023	48835	30401	13660
ENSG00000232037	1	1	0	1	0
ENSG00000219073	0	0	0	0	4
ENSG00000273610	0	3	0	0	1
ENSG00000201919	0	0	0	0	0
ENSG00000142789	0	0	0	0	3
ENSG00000278124	0	0	0	0	0
ENSG00000201273	0	0	0	0	0
ENSG00000228397	3	2	9	21	7
ENSG00000218510	1085	1350	1261	1226	563
ENSG00000070831	22913	17453	11823	15457	16377
ENSG00000230068	1	1	0	3	0
ENSG00000271428	0	0	1	0	0
ENSG00000271840	0	3	0	0	4
ENSG00000162552	17	129	49	50	61
ENSG00000266564	0	0	0	0	0
ENSG00000234397	0	0	0	2	1
ENSG00000279625	0	0	0	0	0
ENSG00000184677	3280	1412	3999	2730	1399
ENSG00000237200	0	4	11	8	3
ENSG00000070886	2	5	115	0	369
ENSG00000276835	0	0	0	0	1
ENSG00000173372	2045	15544	1676	9799	22785
ENSG00000159189	2215	13662	2892	13209	25847
ENSG00000173369	2778	18978	2456	14940	34059
ENSG00000133216	66	554	2009	664	440
ENSG00000265422	0	0	0	0	0
ENSG00000216157	0	0	0	0	0
ENSG00000225952	0	0	0	0	0
ENSG00000264014	0	0	0	0	0
ENSG00000215906	0	0	0	0	0
ENSG00000227868	3	6	14	2	1
ENSG00000004487	7546	10677	6019	3597	4218
ENSG00000240553	0	0	1	0	0
ENSG00000263793	0	0	0	0	0
ENSG00000266802	0	0	0	0	0
ENSG00000169641	6197	1845	3956	5513	2820
ENSG00000229010	0	0	2	0	0
ENSG00000206935	0	0	0	0	0
ENSG00000252578	0	1	0	0	0
ENSG00000179546	6	2	3	3	4
ENSG00000215381	0	2	0	1	0
ENSG00000261326	5	625	159	257	530
ENSG00000125944	15879	8063	15796	10546	8671
ENSG00000125945	1474	697	1499	2542	954
ENSG00000249087	54	119	282	327	161
ENSG00000201405	0	0	0	0	0
ENSG00000271420	0	4	8	5	8
ENSG00000204219	24	149	1554	504	1299
ENSG00000232482	0	2	0	0	0
ENSG00000088280	528	652	1765	1634	899
ENSG00000007968	287	525	494	601	565
ENSG00000280791	0	0	0	0	0
ENSG00000235052	0	2	12	0	0
ENSG00000117318	544	1287	7597	1898	3569
ENSG00000197880	2	13	2	6	3
ENSG00000229239	0	1	0	0	2
ENSG00000142676	66878	102782	49098	23986	39646
ENSG00000011007	4403	2336	4076	4721	3330
ENSG00000236810	106	122	164	67	45
ENSG00000057757	4249	2788	1992	2320	3268
ENSG00000011009	6543	5063	4477	6298	4259
ENSG00000117308	3826	2611	3428	3468	2124
ENSG00000117305	2107	1313	2265	2525	1100
ENSG00000179163	2514	3906	738	1771	4623
ENSG00000188822	0	38	5	5	5
ENSG00000229106	0	2	1	2	0
ENSG00000232557	0	2	1	1	0
ENSG00000264926	0	0	0	0	0
ENSG00000230228	0	0	0	1	2
ENSG00000189266	4450	4310	4888	4741	5068
ENSG00000188529	7003	6330	8720	7985	6789
ENSG00000215905	0	1	0	0	0
ENSG00000225315	1	0	2	1	0
ENSG00000142661	17	86	60	103	69
ENSG00000230703	0	0	0	0	0
ENSG00000142677	3	12	15	44	111
ENSG00000185436	3745	19	364	1012	350
ENSG00000230023	0	0	1	4	0
ENSG00000221032	0	0	0	0	0
ENSG00000266511	0	0	0	0	0
ENSG00000232298	0	0	1	0	0
ENSG00000158055	1	7	29	7	8
ENSG00000001460	3281	477	1238	767	375
ENSG00000001461	6902	1521	12560	6257	1067
ENSG00000117602	4217	1300	4049	3754	1799
ENSG00000264443	0	0	0	0	0
ENSG00000184454	1	4	519	129	3
ENSG00000227312	0	4	1	0	0
ENSG00000239106	0	0	0	0	0
ENSG00000133226	4825	2952	5075	6304	3872
ENSG00000169504	29501	14062	39559	56093	18121
ENSG00000238482	0	0	0	1	0
ENSG00000020633	7126	4005	2997	6222	3038
ENSG00000278034	0	0	0	0	0
ENSG00000229162	10	18	19	26	9
ENSG00000261025	4	52	3	0	40
ENSG00000264371	0	1	0	0	0
ENSG00000233755	8	6	1	0	2
ENSG00000233419	0	0	0	0	0
ENSG00000231953	0	0	0	5	0
ENSG00000117614	5093	4671	4241	2861	3007
ENSG00000117616	1425	3566	3159	3128	2589
ENSG00000272432	6	15	11	14	7
ENSG00000261349	4	5	25	10	40
ENSG00000187010	13	6	61	24	95
ENSG00000224183	33	11	42	37	29
ENSG00000259984	0	2	2	0	9
ENSG00000183726	9811	6807	7041	8344	10336
ENSG00000188672	19	77	115	66	48
ENSG00000238084	5	1	7	7	5
ENSG00000204178	3319	1675	2525	1699	2429
ENSG00000157978	2103	1223	3392	5875	2121
ENSG00000225643	12	4	11	4	4
ENSG00000117643	332	491	2399	2656	884
ENSG00000233478	0	2	3	10	4
ENSG00000162430	14770	5314	23022	15101	5338
ENSG00000255054	0	0	0	0	0
ENSG00000228172	19	24	34	34	24
ENSG00000117640	2226	2378	2589	2441	1973
ENSG00000272478	0	0	0	0	0
ENSG00000127423	222	240	238	339	251
ENSG00000236528	3	0	2	10	1
ENSG00000182749	32	866	864	769	552
ENSG00000207302	0	0	0	0	0
ENSG00000117632	18310	14454	13791	13546	22496
ENSG00000229786	0	1	0	2	0
ENSG00000223624	0	0	1	3	0
ENSG00000264021	0	0	0	0	0
ENSG00000266763	0	0	0	0	0
ENSG00000158006	1498	1040	1460	2272	722
ENSG00000207237	0	0	0	1	0
ENSG00000252190	0	0	0	2	0
ENSG00000252691	0	0	0	3	0
ENSG00000158008	4182	38	4240	4177	83
ENSG00000158014	0	7	38	50	69
ENSG00000158022	7683	3673	18	18	1763
ENSG00000265320	0	0	0	0	0
ENSG00000175087	558	656	515	834	840
ENSG00000197245	104	65	76	329	229
ENSG00000282872	0	1	0	1	0
ENSG00000236782	6	10	8	6	6
ENSG00000142684	5	5	0	4	2
ENSG00000142675	15	44	12	16	18
ENSG00000188782	0	0	0	0	3
ENSG00000236155	1	4	24	0	3
ENSG00000278572	0	0	0	1	0
ENSG00000130695	1492	960	1939	2699	1236
ENSG00000270733	1	4	2	7	0
ENSG00000142669	15927	4410	18337	31140	10017
ENSG00000158062	49	2924	2654	2945	2117
ENSG00000169442	149	750	387	1465	1632
ENSG00000176092	0	12	7	12	30
ENSG00000225854	0	1	0	0	0
ENSG00000176083	6	21	6	26	73
ENSG00000131914	0	0	0	2	0
ENSG00000117682	2599	2359	1986	3437	2130
ENSG00000223583	0	4	3	5	1
ENSG00000225891	2	8	6	6	8
ENSG00000198830	7393	12000	14621	11105	12339
ENSG00000224129	0	2	1	0	0
ENSG00000117676	5653	883	3719	8789	2985
ENSG00000238705	0	0	0	3	0
ENSG00000243905	0	0	0	0	0
ENSG00000252802	0	1	2	0	0
ENSG00000252429	0	0	0	0	0
ENSG00000229247	0	0	0	0	0
ENSG00000238316	0	0	0	0	0
ENSG00000235069	0	0	0	0	0
ENSG00000260063	10	61	37	127	52
ENSG00000117713	8718	2580	7844	8802	3375
ENSG00000060642	972	651	1336	1262	342
ENSG00000241188	0	0	0	1	4
ENSG00000204160	1819	1239	1926	3205	1923
ENSG00000175793	6	6	18	35	14
ENSG00000142751	1640	1381	1835	2062	978
ENSG00000226698	0	0	0	0	0
ENSG00000198746	1226	1008	789	805	554
ENSG00000090273	9861	6492	10034	6318	5787
ENSG00000131910	0	0	0	2	0
ENSG00000175707	0	7	2	0	2
ENSG00000172746	0	3	0	0	0
ENSG00000224064	0	0	0	0	0
ENSG00000225294	3	1	7	1	3
ENSG00000253368	1135	3818	1498	1335	409
ENSG00000158246	1724	279	87	281	47
ENSG00000280403	0	6	5	4	1
ENSG00000090020	3919	929	2685	5255	1787
ENSG00000229985	0	0	0	0	0
ENSG00000214973	71	57	46	95	112
ENSG00000225159	80	49	35	25	56
ENSG00000225990	0	0	0	0	0
ENSG00000224311	0	0	0	0	0
ENSG00000142784	5270	1955	2215	4755	2009
ENSG00000252098	0	1	0	0	0
ENSG00000243659	0	8	1	5	1
ENSG00000186501	2593	2509	2383	2861	1436
ENSG00000206888	0	2	2	2	1
ENSG00000241547	5	4	22	16	7
ENSG00000281023	0	0	0	0	0
ENSG00000142765	3	382	213	404	222
ENSG00000142733	2659	2881	4358	8043	3454
ENSG00000142748	39	29	115	367	200
ENSG00000174950	0	1	0	2	2
ENSG00000231207	0	2	1	1	1
ENSG00000181773	79	378	268	647	511
ENSG00000158195	11572	4766	12188	16199	6110
ENSG00000241169	0	1	0	0	1
ENSG00000237429	0	2	1	11	3
ENSG00000126705	2171	397	2032	3822	1091
ENSG00000000938	119	224	589	1270	1639
ENSG00000235912	158	291	198	163	168
ENSG00000233975	0	5	0	11	0
ENSG00000126709	7201	27570	10294	45837	15926
ENSG00000225886	2	47	12	56	39
ENSG00000206767	3	5	0	0	0
ENSG00000226662	0	0	0	0	0
ENSG00000207095	0	0	0	0	0
ENSG00000009780	833	1605	571	707	699
ENSG00000231344	6	13	6	7	24
ENSG00000230833	0	0	1	0	0
ENSG00000117758	3848	2430	3071	4120	3863
ENSG00000269971	0	2	0	2	4
ENSG00000276889	0	1	0	3	0
ENSG00000270031	0	3	1	7	5
ENSG00000223062	0	1	1	0	3
ENSG00000117751	4120	2821	3868	3540	1903
ENSG00000252947	0	1	0	0	1
ENSG00000278868	0	0	0	0	0
ENSG00000130775	1563	1898	1347	3140	2290
ENSG00000117748	3511	3933	3140	4366	2771
ENSG00000130768	4	5	67	114	6
ENSG00000227050	0	0	0	0	0
ENSG00000158156	24	75	268	253	531
ENSG00000158161	2894	1176	1789	2872	1439
ENSG00000238231	3	0	0	5	0
ENSG00000281570	0	0	0	0	0
ENSG00000240750	0	0	0	10	1
ENSG00000280526	0	0	0	0	0
ENSG00000228589	349	194	370	208	465
ENSG00000228943	0	0	0	0	0
ENSG00000214812	2	0	2	1	2
ENSG00000253005	0	1	0	1	0
ENSG00000169403	174	917	474	1214	2393
ENSG00000126698	10120	7152	7483	6354	5797
ENSG00000130770	4288	4575	3834	3997	4826
ENSG00000270605	8	51	38	37	19
ENSG00000271398	1	5	2	0	0
ENSG00000130766	957	722	1350	1063	1520
ENSG00000130772	1462	1111	877	1051	674
ENSG00000204138	3491	1490	2498	3149	2632
ENSG00000206779	0	0	0	0	0
ENSG00000229820	0	0	0	1	4
ENSG00000221216	0	1	0	0	0
ENSG00000180198	2639	2235	4008	2765	2385
ENSG00000242125	432	3403	1765	2945	3006
ENSG00000274266	0	0	0	0	0
ENSG00000200087	3	49	24	71	67
ENSG00000231468	1	3	5	6	8
ENSG00000279443	11	7	31	34	30
ENSG00000180098	1608	1593	1295	1186	1104
ENSG00000197989	325	1557	494	1363	2026
ENSG00000221539	3	52	21	23	80
ENSG00000278274	0	0	0	0	0
ENSG00000273544	0	0	0	0	0
ENSG00000280498	0	0	0	0	0
ENSG00000274582	0	0	0	0	0
ENSG00000120656	1151	1238	2137	2278	1641
ENSG00000188060	84	375	173	540	1231
ENSG00000229388	12	22	42	52	5
ENSG00000270103	0	0	0	0	0
ENSG00000274978	0	0	0	1	0
ENSG00000162419	1456	616	937	846	721
ENSG00000252777	0	0	0	0	0
ENSG00000198492	11624	8055	6818	6304	4921
ENSG00000116329	3	5	2832	8979	824
ENSG00000233427	0	0	4	4	3
ENSG00000199756	0	0	0	2	1
ENSG00000159023	4107	1237	1374	546	1793
ENSG00000225616	35	30	19	9	13
ENSG00000206704	0	0	0	0	0
ENSG00000277958	0	0	0	0	0
ENSG00000253304	159	27	656	414	472
ENSG00000225750	1	0	0	0	0
ENSG00000116350	7882	3632	5379	5210	5776
ENSG00000277916	0	0	0	0	0
ENSG00000116353	1268	1073	1129	1278	779
ENSG00000237934	5	5	10	10	4
ENSG00000060656	377	6389	7820	2285	703
ENSG00000221550	0	1	0	0	0
ENSG00000230523	0	6	3	0	0
ENSG00000266678	0	0	0	0	0
ENSG00000225011	0	0	0	0	0
ENSG00000221126	0	0	0	0	0
ENSG00000228176	0	0	1	6	0
ENSG00000222787	0	0	0	0	0
ENSG00000270927	0	0	0	0	0
ENSG00000233399	0	0	4	0	1
ENSG00000233372	0	0	0	0	0
ENSG00000231251	0	0	0	0	0
ENSG00000236335	1	0	0	0	0
ENSG00000231949	0	2	0	0	0
ENSG00000162510	18	11	122	90	27
ENSG00000186056	35	56	244	252	185
ENSG00000162511	2738	11007	10400	46631	24558
ENSG00000264773	0	0	1	3	1
ENSG00000280823	0	0	0	6	0
ENSG00000229607	0	7	1	1	1
ENSG00000223382	24	16	56	87	15
ENSG00000222784	0	0	0	0	0
ENSG00000235143	0	0	0	0	0
ENSG00000162512	24519	7748	58289	34091	9210
ENSG00000266210	0	0	1	0	0
ENSG00000134644	9078	3581	8340	5474	3906
ENSG00000237329	0	0	0	0	1
ENSG00000232768	0	0	0	0	0
ENSG00000215900	0	0	0	0	0
ENSG00000225142	0	1	1	0	0
ENSG00000084628	1113	60	420	12	96
ENSG00000060688	2541	2880	2831	2767	2136
ENSG00000229447	0	11	2	11	21
ENSG00000121766	3545	6576	3495	4034	2636
ENSG00000229044	0	2	2	2	2
ENSG00000121769	266	605	816	1035	1856
ENSG00000168528	1275	675	3501	2552	394
ENSG00000215899	0	0	0	0	0
ENSG00000206981	0	0	0	0	0
ENSG00000260386	0	0	0	0	0
ENSG00000265961	0	0	0	0	0
ENSG00000223907	0	0	0	2	0
ENSG00000260636	0	0	0	0	0
ENSG00000229167	0	0	2	0	1
ENSG00000142910	364	555	1294	2064	1955
ENSG00000121764	0	1	6	3	2
ENSG00000162517	4843	2884	3120	3418	2021
ENSG00000235790	13	27	40	87	31
ENSG00000264078	1	2	2	4	2
ENSG00000084636	1842	3910	9620	19324	4926
ENSG00000121753	62	375	1066	403	2770
ENSG00000266580	0	0	0	0	1
ENSG00000254545	2	0	10	7	18
ENSG00000134668	325	32	512	582	777
ENSG00000203620	0	3	1	0	0
ENSG00000269967	0	1	6	1	3
ENSG00000184007	9338	10632	9950	10626	11340
ENSG00000281319	0	0	1	0	1
ENSG00000228634	0	4	2	0	2
ENSG00000121774	13241	8149	10788	8779	9128
ENSG00000203325	0	2	4	10	3
ENSG00000121775	673	504	1048	1429	731
ENSG00000266203	0	0	0	0	1
ENSG00000276493	0	0	0	0	1
ENSG00000025800	4372	2604	4534	5118	3437
ENSG00000250135	0	0	0	0	0
ENSG00000084652	6798	6907	10256	11383	5901
ENSG00000160050	718	497	278	292	375
ENSG00000224066	1	2	7	12	6
ENSG00000160051	210	306	206	298	230
ENSG00000222046	1	1	18	16	8
ENSG00000160055	458	1064	431	621	746
ENSG00000084623	14854	12271	11410	10615	10505
ENSG00000220785	1318	2409	168	808	950
ENSG00000183615	4128	2132	173	368	2730
ENSG00000182866	22	325	20	112	429
ENSG00000277617	0	0	0	0	2
ENSG00000252450	0	0	0	0	0
ENSG00000116478	7715	4529	7898	7570	5279
ENSG00000175130	12594	16629	15355	23843	11759
ENSG00000233775	1	2	5	7	2
ENSG00000162526	3	12	12	31	11
ENSG00000225828	18	251	105	170	290
ENSG00000160058	6137	2917	4834	4912	2486
ENSG00000224333	0	0	0	0	0
ENSG00000270850	0	0	0	0	0
ENSG00000229259	0	1	0	0	0
ENSG00000263529	0	0	0	0	0
ENSG00000254553	0	0	1	1	2
ENSG00000273274	0	21	0	1	37
ENSG00000160062	517	151	307	473	321
ENSG00000176261	1221	1767	1960	1249	1478
ENSG00000200591	0	4	0	0	2
ENSG00000162521	9878	8460	9228	6392	8138
ENSG00000162520	16	29	118	183	112
ENSG00000224409	0	0	0	2	3
ENSG00000162522	1923	1146	944	773	1534
ENSG00000134684	11253	2999	6056	6853	4352
ENSG00000116497	2600	1421	1775	1463	1424
ENSG00000160097	10	43	11	61	26
ENSG00000121905	2	44	21	51	38
ENSG00000121900	1571	2201	1512	3110	2394
ENSG00000116514	4170	2787	2323	3199	2279
ENSG00000278966	1	13	4	0	5
ENSG00000217644	0	1	7	1	3
ENSG00000239670	0	46	11	2	7
ENSG00000236065	0	5	2	1	4
ENSG00000004455	22066	21894	11866	6746	10348
ENSG00000276645	0	4	1	0	3
ENSG00000142920	1197	1675	492	447	1191
ENSG00000278997	12	36	34	43	26
ENSG00000116525	970	907	1088	2139	590
ENSG00000279179	7	50	35	71	30
ENSG00000160094	3067	2326	2180	2456	2178
ENSG00000270115	3	4	13	6	10
ENSG00000184389	0	1	33	19	4
ENSG00000225313	22	114	256	265	164
ENSG00000134686	11063	8013	14913	18402	6891
ENSG00000266239	3	4	11	16	7
ENSG00000222112	0	7	20	22	9
ENSG00000233246	3	8	3	11	4
ENSG00000221225	0	0	0	0	0
ENSG00000234512	0	1	2	0	2
ENSG00000121903	582	128	492	317	174
ENSG00000235907	1	5	0	2	0
ENSG00000121904	36	88	140	579	104
ENSG00000280715	0	0	0	0	0
ENSG00000227000	0	0	0	0	0
ENSG00000176256	0	0	0	0	0
ENSG00000231163	0	0	0	0	0
ENSG00000201148	0	0	0	0	0
ENSG00000142698	1	0	0	1	0
ENSG00000221053	0	0	0	0	0
ENSG00000270241	0	0	0	0	0
ENSG00000207941	0	0	0	0	0
ENSG00000163866	2897	4135	1894	2025	2160
ENSG00000189280	3	0	8	8	2
ENSG00000189433	0	0	0	2	0
ENSG00000255811	0	0	0	0	0
ENSG00000216162	0	0	0	0	0
ENSG00000188910	0	0	217	159	4
ENSG00000187513	505	399	489	1065	1106
ENSG00000230163	35	113	34	133	68
ENSG00000116544	18	19	40	32	68
ENSG00000241014	11	62	67	178	101
ENSG00000271741	0	0	0	0	0
ENSG00000243749	1	15	47	56	24
ENSG00000163867	483	1578	695	825	953
ENSG00000233940	0	1	0	0	0
ENSG00000197056	363	1082	725	747	568
ENSG00000228348	0	0	0	2	0
ENSG00000116560	20134	22362	23630	23901	15253
ENSG00000201868	0	0	1	0	0
ENSG00000146463	5038	3186	4679	4588	3096
ENSG00000240374	0	0	0	0	0
ENSG00000201542	0	0	0	0	0
ENSG00000229994	16	50	12	33	40
ENSG00000227409	0	1	1	1	0
ENSG00000278702	0	0	0	0	0
ENSG00000142687	6071	4329	5085	5785	2696
ENSG00000236274	0	2	0	0	0
ENSG00000020129	4150	1595	3118	5939	1545
ENSG00000239636	3	31	10	22	36
ENSG00000116819	13	437	321	158	163
ENSG00000126067	11812	7457	7946	8129	7113
ENSG00000142686	4514	3146	2966	4158	2140
ENSG00000092853	611	324	908	1181	934
ENSG00000232335	0	0	0	0	2
ENSG00000134698	1964	1641	1403	1928	2035
ENSG00000092847	2306	1777	3937	4115	2491
ENSG00000271164	0	0	0	0	0
ENSG00000271914	0	0	0	0	0
ENSG00000126070	739	678	1581	2121	963
ENSG00000271554	0	7	0	10	3
ENSG00000232862	0	1	6	0	0
ENSG00000092850	3	3	36	35	5
ENSG00000116863	2951	2044	1779	2392	1789
ENSG00000171812	46	137	1821	1419	1133
ENSG00000054116	4140	5374	2961	3162	3431
ENSG00000116871	7885	4145	6878	12645	6743
ENSG00000264592	0	0	0	1	0
ENSG00000054118	15956	8861	10979	9041	7942
ENSG00000231849	0	0	0	0	0
ENSG00000278491	0	0	0	0	0
ENSG00000214193	345	1420	709	1064	1125
ENSG00000142694	506	1259	1843	2435	1512
ENSG00000116883	29	1116	275	276	1119
ENSG00000196182	3136	2248	4140	6279	2531
ENSG00000181817	2189	2677	2060	2239	2172
ENSG00000222821	0	0	0	0	0
ENSG00000116885	328	551	404	125	289
ENSG00000201448	0	3	3	0	1
ENSG00000116898	3170	3887	3031	2260	3577
ENSG00000119535	94	544	1120	1119	2392
ENSG00000230214	0	0	0	0	0
ENSG00000281218	0	0	0	0	0
ENSG00000234481	0	0	0	0	0
ENSG00000163873	68	36	8835	30	137
ENSG00000280570	0	0	1	0	0
ENSG00000264698	0	0	0	0	0
ENSG00000207328	0	0	0	0	0
ENSG00000223944	0	0	0	0	0
ENSG00000252368	0	0	0	0	0
ENSG00000230451	0	0	0	0	0
ENSG00000233621	220	94	157	391	137
ENSG00000163874	57	162	1064	741	368
ENSG00000278228	0	0	0	0	0
ENSG00000163875	3798	4014	3059	3296	2792
ENSG00000263675	0	7	0	5	10
ENSG00000163877	1509	1037	1159	1338	788
ENSG00000232273	0	1	1	1	0
ENSG00000237749	37	34	16	11	19
ENSG00000163879	24	735	1547	1343	40
ENSG00000134697	5543	4609	4279	4764	4346
ENSG00000169218	0	1	13	5	6
ENSG00000116922	1552	1283	1159	1189	914
ENSG00000134690	1648	1079	1350	1889	1621
ENSG00000183317	0	12	20	3	5
ENSG00000200421	0	1	0	0	0
ENSG00000214141	0	0	0	0	0
ENSG00000227416	0	0	1	1	0
ENSG00000185090	1736	322	349	22	108
ENSG00000233728	0	0	0	0	0
ENSG00000196449	1722	2046	1101	1421	1479
ENSG00000197982	1411	2815	1208	2019	1541
ENSG00000188786	1072	785	1371	1690	904
ENSG00000235673	0	0	0	1	1
ENSG00000204084	1744	1103	1213	1281	846
ENSG00000230955	0	0	0	0	0
ENSG00000252448	0	1	3	1	4
ENSG00000222282	0	2	0	1	5
ENSG00000277168	0	1	0	0	0
ENSG00000183431	7132	5613	6416	5467	4200
ENSG00000212541	5	19	13	11	4
ENSG00000183386	3157	793	1242	2292	1284
ENSG00000183520	3213	4030	2900	3234	3252
ENSG00000185668	116	633	469	37	761
ENSG00000224592	9	11	16	7	19
ENSG00000223589	0	0	0	0	0
ENSG00000265596	0	0	1	0	0
ENSG00000237290	0	0	3	0	0
ENSG00000275350	0	0	0	0	0
ENSG00000200796	0	0	0	0	0
ENSG00000238063	0	0	0	0	0
ENSG00000215895	8	10	41	10	5
ENSG00000116954	2272	2598	828	1166	1873
ENSG00000273637	0	0	0	0	0
ENSG00000228436	35	35	38	22	39
ENSG00000214114	811	1315	738	972	995
ENSG00000274944	0	3	0	1	23
ENSG00000131233	1	0	5	4	0
ENSG00000158315	6	41	154	32	97
ENSG00000199963	0	0	0	0	0
ENSG00000207466	0	0	0	0	0
ENSG00000235549	0	0	0	0	0
ENSG00000174574	4327	7579	4729	5180	4373
ENSG00000168653	9786	11572	4644	4941	7092
ENSG00000127603	20199	10140	19240	25911	12530
ENSG00000206654	0	0	0	1	0
ENSG00000222378	0	0	0	0	0
ENSG00000270040	0	2	3	7	5
ENSG00000226438	0	0	0	0	0
ENSG00000217897	0	1	2	0	1
ENSG00000183682	9	31	304	1163	85
ENSG00000237624	0	3	63	55	9
ENSG00000182109	24	321	157	920	249
ENSG00000243970	2	46	67	33	14
ENSG00000090621	11980	13817	9992	13485	9416
ENSG00000228060	0	6	15	14	4
ENSG00000201457	2	13	7	32	13
ENSG00000163909	151	360	865	1705	1541
ENSG00000225903	0	0	0	0	0
ENSG00000116981	0	1	5	1	18
ENSG00000116983	1	85	28	8	94
ENSG00000084072	3044	2701	2999	2177	2307
ENSG00000225333	0	0	0	0	0
ENSG00000252413	0	0	0	0	0
ENSG00000116985	19	74	7750	17768	507
ENSG00000198754	1	4	83	157	32
ENSG00000261798	1	4	14	13	29
ENSG00000229213	0	0	0	0	0
ENSG00000043514	1186	1111	1217	886	1328
ENSG00000202222	0	0	0	0	0
ENSG00000116990	21	204	23	129	68
ENSG00000236546	1	0	2	3	0
ENSG00000207356	0	2	1	0	0
ENSG00000168389	10	550	593	440	764
ENSG00000228477	11	7	12	8	25
ENSG00000131236	35645	16376	24918	26233	25700
ENSG00000131238	23394	15502	19501	18703	13127
ENSG00000226745	0	1	0	0	0
ENSG00000117000	1440	903	2567	1887	1192
ENSG00000207508	0	0	0	0	0
ENSG00000188800	0	5	0	1	7
ENSG00000259943	185	1781	543	454	352
ENSG00000084073	7449	4502	4551	5395	3502
ENSG00000231296	1	1	1	3	0
ENSG00000049089	16	82	64090	10172	308
ENSG00000227311	2	1	0	0	1
ENSG00000084070	2188	1200	3927	3785	3051
ENSG00000213172	0	0	0	0	0
ENSG00000187801	204	166	414	267	124
ENSG00000260920	108	230	356	270	175
ENSG00000279667	0	8	5	4	29
ENSG00000187815	432	454	320	457	441
ENSG00000238287	20	67	115	67	25
ENSG00000164002	629	345	356	546	641
ENSG00000227278	0	1	0	0	1
ENSG00000238186	13	3	7	10	24
ENSG00000117010	170	413	196	309	329
ENSG00000236505	1	0	0	0	1
ENSG00000233910	0	0	0	0	0
ENSG00000117016	299	165	234	259	613
ENSG00000237899	2	11	8	12	7
ENSG00000272145	7	60	60	50	46
ENSG00000066136	3510	1670	2921	2517	2292
ENSG00000198974	0	0	0	0	0
ENSG00000207962	1	0	1	0	0
ENSG00000117013	4	162	70	41	72
ENSG00000264582	0	1	0	0	0
ENSG00000179862	6	23	1297	1104	110
ENSG00000229528	0	0	0	1	2
ENSG00000228940	0	1	0	0	0
ENSG00000273910	0	0	0	0	0
ENSG00000233118	0	0	0	0	0
ENSG00000171793	2319	2547	3357	3657	3465
ENSG00000281712	0	0	0	0	0
ENSG00000281207	8	45	44	20	34
ENSG00000171790	3	6	25	10	7
ENSG00000010803	2912	900	1980	680	1088
ENSG00000215893	0	0	0	0	1
ENSG00000235358	0	8	6	0	2
ENSG00000213987	0	3	0	0	0
ENSG00000281479	0	1	0	0	0
ENSG00000204060	21	398	69	20	148
ENSG00000229901	1	10	7	1	20
ENSG00000252563	0	0	0	0	0
ENSG00000127129	0	0	11	0	1
ENSG00000127124	936	670	6009	3452	923
ENSG00000230881	0	0	2	2	0
ENSG00000230638	0	3	24	16	1
ENSG00000264896	0	0	1	1	0
ENSG00000227538	1	0	0	0	0
ENSG00000228776	0	0	0	0	0
ENSG00000044012	0	0	0	0	0
ENSG00000197273	0	1	0	0	0
ENSG00000198815	3988	2519	6442	6646	2916
ENSG00000227527	9	35	33	17	8
ENSG00000177181	121	121	183	25	62
ENSG00000235002	0	0	1	0	0
ENSG00000066185	192	193	44	54	35
ENSG00000127125	4118	3123	2593	2327	2713
ENSG00000186409	200	1267	164	61	80
ENSG00000230116	0	0	0	0	0
ENSG00000236876	18	135	51	158	279
ENSG00000200254	0	0	0	0	0
ENSG00000236180	0	1	1	0	0
ENSG00000171960	1570	1687	1231	822	1553
ENSG00000234917	19	37	11	14	6
ENSG00000065978	65941	51416	47840	36316	52166
ENSG00000164007	1	2	0	1	0
ENSG00000117385	7389	3247	20705	11189	3796
ENSG00000164008	427	352	476	397	391
ENSG00000228452	54	31	52	39	25
ENSG00000274386	1	3	4	4	4
ENSG00000177868	863	560	462	456	767
ENSG00000164010	215	462	584	734	447
ENSG00000228192	37	36	84	79	56
ENSG00000164011	797	734	634	531	654
ENSG00000233708	0	0	0	1	0
ENSG00000237090	0	0	0	0	2
ENSG00000225099	44	17	52	35	12
ENSG00000117394	3246	1774	12724	3197	1689
ENSG00000227533	72	22	38	36	7
ENSG00000207256	0	0	0	0	0
ENSG00000277513	0	0	0	0	0
ENSG00000186973	2	3	0	0	0
ENSG00000117395	3779	8057	4387	3445	4988
ENSG00000243710	24	27	16	20	1
ENSG00000199240	0	0	0	0	0
ENSG00000179178	0	3	0	22	2
ENSG00000253313	0	2	1	3	0
ENSG00000066056	509	454	1292	3965	2022
ENSG00000117400	0	0	8	11	4
ENSG00000234694	7	16	23	40	16
ENSG00000117399	2296	1553	4247	4930	2356
ENSG00000066322	5554	5175	6746	8200	3917
ENSG00000277622	0	0	0	0	0
ENSG00000159479	1614	3760	3163	3802	2585
ENSG00000229431	6	83	109	143	62
ENSG00000198198	1965	1335	3601	3136	1477
ENSG00000229372	0	0	0	1	0
ENSG00000274975	0	0	0	0	0
